Registered,Date,Year,Month,Day,Hour,Holiday,WorkDay,Weather,Temp,TempFeel,Humidity,Windspeed,Casual
81,6/2/12,2012,6,6,0,0,0,2,0.56,0.5303,0.83,0.1343,5
61,6/2/12,2012,6,6,1,0,0,2,0.56,0.5303,0.83,0.1045,15
38,6/2/12,2012,6,6,2,0,0,2,0.54,0.5152,0.88,0,3
18,6/2/12,2012,6,6,3,0,0,1,0.56,0.5303,0.73,0.2537,8
11,6/2/12,2012,6,6,4,0,0,1,0.54,0.5152,0.68,0.2836,2
11,6/2/12,2012,6,6,5,0,0,1,0.5,0.4848,0.72,0.194,1
31,6/2/12,2012,6,6,6,0,0,2,0.5,0.4848,0.77,0.194,5
77,6/2/12,2012,6,6,7,0,0,1,0.52,0.5,0.72,0.1045,9
180,6/2/12,2012,6,6,8,0,0,1,0.54,0.5152,0.64,0.1642,30
243,6/2/12,2012,6,6,9,0,0,1,0.56,0.5303,0.6,0.2537,89
348,6/2/12,2012,6,6,10,0,0,1,0.6,0.6212,0.53,0.2985,145
357,6/2/12,2012,6,6,11,0,0,1,0.58,0.5455,0.46,0.2836,179
418,6/2/12,2012,6,6,12,0,0,1,0.62,0.6212,0.43,0.3582,250
400,6/2/12,2012,6,6,13,0,0,1,0.62,0.6212,0.41,0.2537,279
388,6/2/12,2012,6,6,14,0,0,1,0.64,0.6212,0.38,0.2985,259
405,6/2/12,2012,6,6,15,0,0,1,0.64,0.6212,0.38,0.2537,297
369,6/2/12,2012,6,6,16,0,0,1,0.64,0.6212,0.38,0.2537,275
338,6/2/12,2012,6,6,17,0,0,1,0.64,0.6212,0.36,0,248
341,6/2/12,2012,6,6,18,0,0,1,0.64,0.6212,0.36,0,171
369,6/2/12,2012,6,6,19,0,0,1,0.64,0.6212,0.36,0.1642,185
260,6/2/12,2012,6,6,20,0,0,1,0.62,0.6212,0.35,0.2836,139
220,6/2/12,2012,6,6,21,0,0,1,0.6,0.6212,0.4,0.1045,96
176,6/2/12,2012,6,6,22,0,0,1,0.58,0.5455,0.46,0.1343,52
185,6/2/12,2012,6,6,23,0,0,1,0.56,0.5303,0.52,0.1045,53
142,6/3/12,2012,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27
100,6/3/12,2012,6,0,1,0,0,1,0.54,0.5152,0.56,0.1343,21
67,6/3/12,2012,6,0,2,0,0,1,0.52,0.5,0.59,0.1045,22
34,6/3/12,2012,6,0,3,0,0,1,0.52,0.5,0.63,0.1045,16
12,6/3/12,2012,6,0,4,0,0,1,0.5,0.4848,0.72,0.0896,1
11,6/3/12,2012,6,0,5,0,0,1,0.5,0.4848,0.68,0,1
16,6/3/12,2012,6,0,6,0,0,1,0.46,0.4545,0.82,0.1045,6
29,6/3/12,2012,6,0,7,0,0,1,0.5,0.4848,0.68,0.1045,6
110,6/3/12,2012,6,0,8,0,0,1,0.54,0.5152,0.6,0.0896,30
230,6/3/12,2012,6,0,9,0,0,1,0.6,0.6212,0.46,0.194,70
277,6/3/12,2012,6,0,10,0,0,1,0.62,0.6212,0.43,0.2239,127
312,6/3/12,2012,6,0,11,0,0,1,0.64,0.6212,0.41,0.2537,199
408,6/3/12,2012,6,0,12,0,0,1,0.66,0.6212,0.39,0.2985,276
421,6/3/12,2012,6,0,13,0,0,1,0.68,0.6364,0.36,0.2836,265
411,6/3/12,2012,6,0,14,0,0,1,0.68,0.6364,0.36,0.3284,267
408,6/3/12,2012,6,0,15,0,0,1,0.7,0.6364,0.34,0,236
436,6/3/12,2012,6,0,16,0,0,1,0.7,0.6364,0.34,0.2985,226
386,6/3/12,2012,6,0,17,0,0,1,0.7,0.6364,0.34,0.2537,192
343,6/3/12,2012,6,0,18,0,0,1,0.7,0.6364,0.34,0.2537,153
337,6/3/12,2012,6,0,19,0,0,1,0.68,0.6364,0.34,0.2836,116
230,6/3/12,2012,6,0,20,0,0,1,0.66,0.6212,0.39,0.194,84
180,6/3/12,2012,6,0,21,0,0,1,0.62,0.6212,0.43,0.1642,66
165,6/3/12,2012,6,0,22,0,0,1,0.62,0.6212,0.5,0.3881,61
82,6/3/12,2012,6,0,23,0,0,1,0.58,0.5455,0.53,0.1045,26
38,6/4/12,2012,6,1,0,0,1,1,0.58,0.5455,0.53,0,11
10,6/4/12,2012,6,1,1,0,1,3,0.56,0.5303,0.6,0.1642,4
10,6/4/12,2012,6,1,2,0,1,1,0.56,0.5303,0.6,0.2239,1
5,6/4/12,2012,6,1,3,0,1,2,0.56,0.5303,0.6,0.1642,0
6,6/4/12,2012,6,1,4,0,1,1,0.54,0.5152,0.64,0.0896,2
33,6/4/12,2012,6,1,5,0,1,1,0.52,0.5,0.68,0,2
135,6/4/12,2012,6,1,6,0,1,1,0.52,0.5,0.68,0,4
504,6/4/12,2012,6,1,7,0,1,1,0.56,0.5303,0.6,0.2239,13
643,6/4/12,2012,6,1,8,0,1,1,0.6,0.6212,0.49,0.2239,22
244,6/4/12,2012,6,1,9,0,1,1,0.62,0.6212,0.43,0.2836,38
120,6/4/12,2012,6,1,10,0,1,1,0.64,0.6212,0.41,0.4627,67
168,6/4/12,2012,6,1,11,0,1,1,0.64,0.6212,0.38,0.4925,71
220,6/4/12,2012,6,1,12,0,1,1,0.64,0.6212,0.41,0.4478,62
189,6/4/12,2012,6,1,13,0,1,1,0.64,0.6212,0.41,0.3582,85
186,6/4/12,2012,6,1,14,0,1,1,0.62,0.6212,0.41,0.4925,84
215,6/4/12,2012,6,1,15,0,1,1,0.66,0.6212,0.39,0.2985,77
375,6/4/12,2012,6,1,16,0,1,1,0.66,0.6212,0.39,0.4627,73
733,6/4/12,2012,6,1,17,0,1,1,0.64,0.6212,0.38,0.4478,101
719,6/4/12,2012,6,1,18,0,1,1,0.64,0.6212,0.38,0.3881,103
554,6/4/12,2012,6,1,19,0,1,1,0.62,0.6212,0.38,0.4179,91
390,6/4/12,2012,6,1,20,0,1,1,0.6,0.6212,0.4,0.3582,71
225,6/4/12,2012,6,1,21,0,1,1,0.58,0.5455,0.49,0.2537,40
127,6/4/12,2012,6,1,22,0,1,1,0.56,0.5303,0.52,0.2836,41
78,6/4/12,2012,6,1,23,0,1,1,0.58,0.5455,0.49,0.2985,8
28,6/5/12,2012,6,2,0,0,1,1,0.54,0.5152,0.68,0.4179,6
18,6/5/12,2012,6,2,1,0,1,2,0.52,0.5,0.77,0.3284,2
8,6/5/12,2012,6,2,2,0,1,3,0.52,0.5,0.72,0.2985,0
5,6/5/12,2012,6,2,3,0,1,3,0.5,0.4848,0.82,0.194,0
4,6/5/12,2012,6,2,4,0,1,3,0.5,0.4848,0.82,0.194,1
35,6/5/12,2012,6,2,5,0,1,3,0.48,0.4697,0.82,0.1642,1
177,6/5/12,2012,6,2,6,0,1,1,0.48,0.4697,0.82,0.2537,7
540,6/5/12,2012,6,2,7,0,1,1,0.48,0.4697,0.77,0.2985,29
680,6/5/12,2012,6,2,8,0,1,2,0.48,0.4697,0.77,0.2239,30
285,6/5/12,2012,6,2,9,0,1,2,0.52,0.5,0.72,0.2537,50
118,6/5/12,2012,6,2,10,0,1,2,0.52,0.5,0.63,0.2985,58
162,6/5/12,2012,6,2,11,0,1,2,0.56,0.5303,0.56,0.194,65
202,6/5/12,2012,6,2,12,0,1,2,0.54,0.5152,0.56,0.2239,45
201,6/5/12,2012,6,2,13,0,1,2,0.6,0.6212,0.46,0.1642,66
194,6/5/12,2012,6,2,14,0,1,2,0.58,0.5455,0.46,0.1642,82
218,6/5/12,2012,6,2,15,0,1,2,0.58,0.5455,0.46,0.1343,54
382,6/5/12,2012,6,2,16,0,1,1,0.6,0.6212,0.43,0.194,91
764,6/5/12,2012,6,2,17,0,1,1,0.6,0.6212,0.43,0,86
679,6/5/12,2012,6,2,18,0,1,1,0.6,0.6212,0.43,0.194,111
445,6/5/12,2012,6,2,19,0,1,1,0.58,0.5455,0.46,0.2537,68
371,6/5/12,2012,6,2,20,0,1,1,0.56,0.5303,0.49,0.2239,44
253,6/5/12,2012,6,2,21,0,1,1,0.54,0.5152,0.56,0.1642,30
171,6/5/12,2012,6,2,22,0,1,1,0.56,0.5303,0.52,0.1045,22
93,6/5/12,2012,6,2,23,0,1,1,0.54,0.5152,0.56,0.0896,20
46,6/6/12,2012,6,3,0,0,1,1,0.52,0.5,0.59,0.0896,3
21,6/6/12,2012,6,3,1,0,1,1,0.52,0.5,0.68,0,6
7,6/6/12,2012,6,3,2,0,1,1,0.5,0.4848,0.68,0,4
8,6/6/12,2012,6,3,3,0,1,1,0.46,0.4545,0.82,0,0
7,6/6/12,2012,6,3,4,0,1,1,0.46,0.4545,0.82,0.1045,3
37,6/6/12,2012,6,3,5,0,1,1,0.48,0.4697,0.77,0,1
165,6/6/12,2012,6,3,6,0,1,1,0.48,0.4697,0.77,0,7
531,6/6/12,2012,6,3,7,0,1,1,0.5,0.4848,0.72,0,16
637,6/6/12,2012,6,3,8,0,1,1,0.54,0.5152,0.68,0,31
268,6/6/12,2012,6,3,9,0,1,1,0.56,0.5303,0.6,0.0896,35
148,6/6/12,2012,6,3,10,0,1,1,0.6,0.6212,0.46,0.0896,55
161,6/6/12,2012,6,3,11,0,1,1,0.62,0.6212,0.43,0.0896,65
235,6/6/12,2012,6,3,12,0,1,1,0.62,0.6212,0.38,0,80
230,6/6/12,2012,6,3,13,0,1,1,0.62,0.6212,0.41,0.0896,73
191,6/6/12,2012,6,3,14,0,1,1,0.64,0.6212,0.38,0,111
225,6/6/12,2012,6,3,15,0,1,1,0.64,0.6212,0.38,0,75
345,6/6/12,2012,6,3,16,0,1,1,0.64,0.6212,0.41,0.1343,107
652,6/6/12,2012,6,3,17,0,1,1,0.62,0.6212,0.43,0.1343,72
688,6/6/12,2012,6,3,18,0,1,3,0.6,0.6212,0.53,0.194,94
486,6/6/12,2012,6,3,19,0,1,1,0.56,0.5303,0.73,0.2985,52
349,6/6/12,2012,6,3,20,0,1,1,0.54,0.5152,0.73,0.2836,59
260,6/6/12,2012,6,3,21,0,1,1,0.54,0.5152,0.73,0.1642,38
221,6/6/12,2012,6,3,22,0,1,1,0.52,0.5,0.77,0.0896,27
110,6/6/12,2012,6,3,23,0,1,1,0.52,0.5,0.77,0,13
50,6/7/12,2012,6,4,0,0,1,1,0.52,0.5,0.77,0.1343,9
17,6/7/12,2012,6,4,1,0,1,1,0.52,0.5,0.77,0.1642,5
12,6/7/12,2012,6,4,2,0,1,1,0.52,0.5,0.77,0.0896,0
5,6/7/12,2012,6,4,3,0,1,1,0.5,0.4848,0.77,0.1045,0
6,6/7/12,2012,6,4,4,0,1,1,0.46,0.4545,0.88,0.1045,0
34,6/7/12,2012,6,4,5,0,1,1,0.48,0.4697,0.82,0.0896,0
165,6/7/12,2012,6,4,6,0,1,1,0.46,0.4545,0.88,0.1045,5
506,6/7/12,2012,6,4,7,0,1,1,0.5,0.4848,0.82,0.1642,20
661,6/7/12,2012,6,4,8,0,1,1,0.52,0.5,0.77,0,20
300,6/7/12,2012,6,4,9,0,1,1,0.58,0.5455,0.68,0,37
154,6/7/12,2012,6,4,10,0,1,1,0.6,0.6061,0.64,0.0896,56
170,6/7/12,2012,6,4,11,0,1,1,0.66,0.6212,0.47,0.2239,67
274,6/7/12,2012,6,4,12,0,1,1,0.7,0.6364,0.42,0,62
250,6/7/12,2012,6,4,13,0,1,1,0.7,0.6364,0.37,0.2836,65
198,6/7/12,2012,6,4,14,0,1,1,0.72,0.6515,0.37,0.2537,67
234,6/7/12,2012,6,4,15,0,1,1,0.74,0.6515,0.3,0,99
389,6/7/12,2012,6,4,16,0,1,1,0.72,0.6515,0.34,0.2239,77
778,6/7/12,2012,6,4,17,0,1,1,0.72,0.6515,0.34,0.2537,91
703,6/7/12,2012,6,4,18,0,1,1,0.7,0.6364,0.34,0.2836,110
537,6/7/12,2012,6,4,19,0,1,1,0.7,0.6364,0.34,0.2836,65
402,6/7/12,2012,6,4,20,0,1,1,0.66,0.6212,0.36,0.2985,76
283,6/7/12,2012,6,4,21,0,1,1,0.62,0.6212,0.41,0.3284,30
193,6/7/12,2012,6,4,22,0,1,1,0.6,0.6212,0.46,0.1642,35
135,6/7/12,2012,6,4,23,0,1,1,0.56,0.5303,0.52,0.1343,42
59,6/8/12,2012,6,5,0,0,1,1,0.56,0.5303,0.56,0.1642,18
25,6/8/12,2012,6,5,1,0,1,1,0.56,0.5303,0.56,0.1642,4
17,6/8/12,2012,6,5,2,0,1,1,0.56,0.5303,0.56,0,2
8,6/8/12,2012,6,5,3,0,1,1,0.54,0.5152,0.6,0.0896,0
9,6/8/12,2012,6,5,4,0,1,1,0.52,0.5,0.63,0,1
28,6/8/12,2012,6,5,5,0,1,1,0.5,0.4848,0.72,0.1045,1
131,6/8/12,2012,6,5,6,0,1,1,0.52,0.5,0.68,0.0896,8
409,6/8/12,2012,6,5,7,0,1,1,0.52,0.5,0.72,0.1045,19
663,6/8/12,2012,6,5,8,0,1,1,0.58,0.5455,0.6,0.0896,37
335,6/8/12,2012,6,5,9,0,1,1,0.62,0.6212,0.53,0.1642,47
187,6/8/12,2012,6,5,10,0,1,1,0.66,0.6212,0.47,0.2537,62
199,6/8/12,2012,6,5,11,0,1,1,0.7,0.6364,0.42,0.2537,65
280,6/8/12,2012,6,5,12,0,1,1,0.72,0.6515,0.39,0.3284,89
287,6/8/12,2012,6,5,13,0,1,1,0.74,0.6515,0.37,0.2537,129
245,6/8/12,2012,6,5,14,0,1,1,0.76,0.6667,0.31,0.3881,128
299,6/8/12,2012,6,5,15,0,1,1,0.76,0.6667,0.29,0.2836,98
412,6/8/12,2012,6,5,16,0,1,1,0.76,0.6667,0.29,0.2985,111
679,6/8/12,2012,6,5,17,0,1,1,0.76,0.6667,0.29,0.194,114
576,6/8/12,2012,6,5,18,0,1,1,0.76,0.6667,0.27,0.2239,147
460,6/8/12,2012,6,5,19,0,1,1,0.74,0.6515,0.3,0.2239,95
291,6/8/12,2012,6,5,20,0,1,1,0.72,0.6515,0.32,0.1343,117
256,6/8/12,2012,6,5,21,0,1,1,0.7,0.6364,0.37,0.1343,83
230,6/8/12,2012,6,5,22,0,1,1,0.68,0.6364,0.41,0.1045,61
163,6/8/12,2012,6,5,23,0,1,1,0.64,0.6212,0.57,0.1642,52
152,6/9/12,2012,6,6,0,0,0,1,0.64,0.6212,0.53,0.1045,54
89,6/9/12,2012,6,6,1,0,0,1,0.64,0.6212,0.53,0.0896,34
68,6/9/12,2012,6,6,2,0,0,1,0.64,0.6212,0.5,0.2239,21
28,6/9/12,2012,6,6,3,0,0,1,0.62,0.6212,0.57,0,12
6,6/9/12,2012,6,6,4,0,0,1,0.62,0.6212,0.57,0,2
15,6/9/12,2012,6,6,5,0,0,1,0.6,0.6212,0.56,0.1045,4
63,6/9/12,2012,6,6,6,0,0,1,0.56,0.5303,0.64,0.1045,17
61,6/9/12,2012,6,6,7,0,0,1,0.58,0.5455,0.64,0.1045,26
202,6/9/12,2012,6,6,8,0,0,1,0.62,0.6061,0.61,0.1045,42
241,6/9/12,2012,6,6,9,0,0,1,0.64,0.6212,0.57,0.1642,99
298,6/9/12,2012,6,6,10,0,0,1,0.7,0.6515,0.51,0.1045,168
351,6/9/12,2012,6,6,11,0,0,1,0.76,0.6667,0.35,0,218
335,6/9/12,2012,6,6,12,0,0,1,0.8,0.697,0.29,0.2537,196
349,6/9/12,2012,6,6,13,0,0,1,0.82,0.697,0.24,0.2836,236
354,6/9/12,2012,6,6,14,0,0,1,0.82,0.697,0.23,0.194,239
337,6/9/12,2012,6,6,15,0,0,1,0.84,0.7121,0.2,0.2985,218
315,6/9/12,2012,6,6,16,0,0,1,0.82,0.697,0.24,0.194,219
257,6/9/12,2012,6,6,17,0,0,1,0.84,0.7121,0.24,0,238
276,6/9/12,2012,6,6,18,0,0,1,0.82,0.697,0.24,0.2239,175
232,6/9/12,2012,6,6,19,0,0,1,0.8,0.697,0.29,0.1642,128
238,6/9/12,2012,6,6,20,0,0,1,0.76,0.6667,0.35,0.2239,125
211,6/9/12,2012,6,6,21,0,0,1,0.74,0.6515,0.4,0.194,105
151,6/9/12,2012,6,6,22,0,0,1,0.7,0.6515,0.58,0.1642,63
161,6/9/12,2012,6,6,23,0,0,1,0.68,0.6364,0.61,0.1642,69
125,6/10/12,2012,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,33
84,6/10/12,2012,6,0,1,0,0,1,0.64,0.6061,0.73,0.1343,32
56,6/10/12,2012,6,0,2,0,0,1,0.64,0.6061,0.69,0.1343,17
23,6/10/12,2012,6,0,3,0,0,1,0.64,0.6061,0.73,0.1045,6
9,6/10/12,2012,6,0,4,0,0,1,0.62,0.5909,0.78,0.0896,1
10,6/10/12,2012,6,0,5,0,0,1,0.62,0.6061,0.69,0.0896,3
27,6/10/12,2012,6,0,6,0,0,1,0.62,0.5909,0.73,0,3
41,6/10/12,2012,6,0,7,0,0,1,0.6,0.5758,0.78,0.1045,21
122,6/10/12,2012,6,0,8,0,0,1,0.64,0.6061,0.73,0.0896,59
175,6/10/12,2012,6,0,9,0,0,1,0.7,0.6515,0.58,0,91
265,6/10/12,2012,6,0,10,0,0,1,0.76,0.6818,0.4,0.1045,148
315,6/10/12,2012,6,0,11,0,0,1,0.76,0.6818,0.45,0.0896,184
329,6/10/12,2012,6,0,12,0,0,1,0.82,0.7121,0.3,0,173
288,6/10/12,2012,6,0,13,0,0,1,0.84,0.7273,0.28,0.1343,204
314,6/10/12,2012,6,0,14,0,0,1,0.84,0.7273,0.3,0.1343,186
316,6/10/12,2012,6,0,15,0,0,1,0.84,0.7273,0.3,0.2239,159
335,6/10/12,2012,6,0,16,0,0,1,0.84,0.7424,0.36,0.2836,173
337,6/10/12,2012,6,0,17,0,0,1,0.82,0.7424,0.41,0.2836,184
326,6/10/12,2012,6,0,18,0,0,1,0.82,0.7273,0.38,0.2239,164
260,6/10/12,2012,6,0,19,0,0,1,0.82,0.7121,0.28,0.2836,115
250,6/10/12,2012,6,0,20,0,0,1,0.76,0.6818,0.48,0.1642,113
170,6/10/12,2012,6,0,21,0,0,1,0.72,0.6818,0.62,0.1642,83
117,6/10/12,2012,6,0,22,0,0,1,0.7,0.6515,0.65,0.1642,42
80,6/10/12,2012,6,0,23,0,0,1,0.72,0.6667,0.58,0.1045,30
33,6/11/12,2012,6,1,0,0,1,1,0.7,0.6515,0.65,0.1045,8
15,6/11/12,2012,6,1,1,0,1,1,0.66,0.6212,0.74,0.1642,9
12,6/11/12,2012,6,1,2,0,1,1,0.66,0.6212,0.74,0.1045,5
4,6/11/12,2012,6,1,3,0,1,1,0.64,0.5909,0.78,0.1045,2
7,6/11/12,2012,6,1,4,0,1,1,0.64,0.5909,0.78,0.1343,0
36,6/11/12,2012,6,1,5,0,1,1,0.64,0.5909,0.78,0.1343,1
136,6/11/12,2012,6,1,6,0,1,1,0.62,0.5758,0.83,0.1045,8
478,6/11/12,2012,6,1,7,0,1,1,0.64,0.5909,0.78,0.1045,25
613,6/11/12,2012,6,1,8,0,1,1,0.66,0.6212,0.74,0.1343,38
259,6/11/12,2012,6,1,9,0,1,1,0.7,0.6515,0.65,0.1343,57
95,6/11/12,2012,6,1,10,0,1,1,0.72,0.6818,0.62,0.1642,52
143,6/11/12,2012,6,1,11,0,1,2,0.76,0.6818,0.48,0.2239,59
198,6/11/12,2012,6,1,12,0,1,2,0.8,0.7273,0.43,0.194,63
185,6/11/12,2012,6,1,13,0,1,2,0.8,0.7121,0.41,0.2985,63
193,6/11/12,2012,6,1,14,0,1,2,0.82,0.7273,0.34,0.2836,66
187,6/11/12,2012,6,1,15,0,1,1,0.8,0.7121,0.41,0.3582,72
340,6/11/12,2012,6,1,16,0,1,2,0.8,0.7121,0.41,0.4179,87
715,6/11/12,2012,6,1,17,0,1,2,0.8,0.7121,0.41,0.3582,85
726,6/11/12,2012,6,1,18,0,1,2,0.8,0.7273,0.43,0.2985,105
507,6/11/12,2012,6,1,19,0,1,2,0.76,0.6818,0.48,0.3284,89
333,6/11/12,2012,6,1,20,0,1,2,0.74,0.6667,0.48,0.2239,61
218,6/11/12,2012,6,1,21,0,1,2,0.72,0.6667,0.58,0.194,32
142,6/11/12,2012,6,1,22,0,1,2,0.72,0.6667,0.58,0.194,22
72,6/11/12,2012,6,1,23,0,1,2,0.7,0.6515,0.58,0.2239,8
26,6/12/12,2012,6,2,0,0,1,2,0.7,0.6515,0.58,0.2239,2
11,6/12/12,2012,6,2,1,0,1,2,0.68,0.6364,0.65,0.1642,5
6,6/12/12,2012,6,2,2,0,1,2,0.68,0.6364,0.65,0.194,0
9,6/12/12,2012,6,2,3,0,1,2,0.66,0.6212,0.69,0.2537,3
4,6/12/12,2012,6,2,4,0,1,3,0.6,0.5455,0.88,0.1642,0
28,6/12/12,2012,6,2,5,0,1,3,0.6,0.5455,0.88,0.1343,1
130,6/12/12,2012,6,2,6,0,1,2,0.6,0.5455,0.88,0.1343,6
287,6/12/12,2012,6,2,7,0,1,3,0.62,0.5606,0.88,0.2537,16
598,6/12/12,2012,6,2,8,0,1,2,0.62,0.5606,0.88,0.2239,15
254,6/12/12,2012,6,2,9,0,1,2,0.64,0.5758,0.89,0.2836,31
96,6/12/12,2012,6,2,10,0,1,3,0.64,0.5758,0.89,0.2836,29
57,6/12/12,2012,6,2,11,0,1,3,0.66,0.6061,0.83,0.3582,8
76,6/12/12,2012,6,2,12,0,1,3,0.66,0.6061,0.83,0.2537,19
48,6/12/12,2012,6,2,13,0,1,3,0.66,0.6061,0.83,0.194,11
48,6/12/12,2012,6,2,14,0,1,3,0.64,0.5758,0.89,0.2537,12
94,6/12/12,2012,6,2,15,0,1,3,0.66,0.5909,0.89,0.194,22
209,6/12/12,2012,6,2,16,0,1,2,0.66,0.5909,0.89,0.2836,30
625,6/12/12,2012,6,2,17,0,1,2,0.66,0.5909,0.89,0.2836,56
596,6/12/12,2012,6,2,18,0,1,1,0.68,0.6364,0.83,0.194,57
444,6/12/12,2012,6,2,19,0,1,1,0.68,0.6364,0.83,0.194,47
350,6/12/12,2012,6,2,20,0,1,1,0.68,0.6364,0.83,0.194,36
233,6/12/12,2012,6,2,21,0,1,1,0.68,0.6364,0.83,0.1045,41
188,6/12/12,2012,6,2,22,0,1,1,0.66,0.5909,0.94,0.1045,19
78,6/12/12,2012,6,2,23,0,1,3,0.66,0.5909,0.94,0.2239,11
27,6/13/12,2012,6,3,0,0,1,2,0.66,0.5909,0.94,0.194,7
21,6/13/12,2012,6,3,1,0,1,1,0.64,0.5909,0.78,0,7
4,6/13/12,2012,6,3,2,0,1,1,0.62,0.5758,0.83,0.1343,0
7,6/13/12,2012,6,3,3,0,1,1,0.62,0.5758,0.83,0.194,1
9,6/13/12,2012,6,3,4,0,1,1,0.6,0.5606,0.83,0.1343,1
38,6/13/12,2012,6,3,5,0,1,1,0.6,0.5606,0.83,0.194,2
188,6/13/12,2012,6,3,6,0,1,1,0.6,0.5606,0.83,0.2239,6
480,6/13/12,2012,6,3,7,0,1,1,0.6,0.5606,0.83,0.2985,25
672,6/13/12,2012,6,3,8,0,1,2,0.62,0.5909,0.73,0.5224,41
298,6/13/12,2012,6,3,9,0,1,2,0.64,0.6061,0.69,0.5821,54
134,6/13/12,2012,6,3,10,0,1,2,0.64,0.6061,0.65,0.4179,64
182,6/13/12,2012,6,3,11,0,1,2,0.66,0.6212,0.54,0.4478,64
241,6/13/12,2012,6,3,12,0,1,2,0.68,0.6364,0.44,0.4179,93
203,6/13/12,2012,6,3,13,0,1,2,0.7,0.6364,0.45,0.3881,52
222,6/13/12,2012,6,3,14,0,1,2,0.72,0.6515,0.37,0.4179,98
216,6/13/12,2012,6,3,15,0,1,1,0.72,0.6515,0.32,0.4925,65
320,6/13/12,2012,6,3,16,0,1,1,0.72,0.6515,0.3,0.4925,72
782,6/13/12,2012,6,3,17,0,1,1,0.72,0.6515,0.32,0.4925,75
640,6/13/12,2012,6,3,18,0,1,1,0.72,0.6515,0.32,0.4478,104
548,6/13/12,2012,6,3,19,0,1,1,0.7,0.6364,0.34,0.3881,123
362,6/13/12,2012,6,3,20,0,1,1,0.68,0.6364,0.36,0.4179,86
317,6/13/12,2012,6,3,21,0,1,1,0.64,0.6212,0.44,0.3582,79
209,6/13/12,2012,6,3,22,0,1,1,0.62,0.6212,0.5,0.2985,29
128,6/13/12,2012,6,3,23,0,1,1,0.62,0.6212,0.5,0.2836,25
45,6/14/12,2012,6,4,0,0,1,1,0.6,0.6212,0.53,0.2985,3
17,6/14/12,2012,6,4,1,0,1,1,0.6,0.6212,0.56,0.2239,4
8,6/14/12,2012,6,4,2,0,1,2,0.62,0.6212,0.53,0.2537,1
4,6/14/12,2012,6,4,3,0,1,2,0.62,0.6212,0.53,0.2836,1
6,6/14/12,2012,6,4,4,0,1,2,0.6,0.6212,0.56,0.2537,0
40,6/14/12,2012,6,4,5,0,1,2,0.6,0.6212,0.56,0.2537,0
169,6/14/12,2012,6,4,6,0,1,1,0.58,0.5455,0.6,0.2836,12
480,6/14/12,2012,6,4,7,0,1,1,0.6,0.6061,0.6,0.2836,26
682,6/14/12,2012,6,4,8,0,1,1,0.6,0.6061,0.64,0.3284,37
312,6/14/12,2012,6,4,9,0,1,1,0.62,0.6061,0.61,0.2239,45
132,6/14/12,2012,6,4,10,0,1,1,0.64,0.6061,0.65,0.4179,47
168,6/14/12,2012,6,4,11,0,1,1,0.66,0.6212,0.57,0.2537,60
210,6/14/12,2012,6,4,12,0,1,2,0.66,0.6212,0.61,0.2239,55
213,6/14/12,2012,6,4,13,0,1,1,0.68,0.6364,0.57,0.1642,71
214,6/14/12,2012,6,4,14,0,1,1,0.7,0.6515,0.54,0.2836,84
213,6/14/12,2012,6,4,15,0,1,1,0.74,0.6667,0.48,0.2985,111
368,6/14/12,2012,6,4,16,0,1,1,0.72,0.6667,0.51,0.2836,70
750,6/14/12,2012,6,4,17,0,1,1,0.72,0.6667,0.48,0.2239,117
716,6/14/12,2012,6,4,18,0,1,1,0.74,0.6667,0.42,0.194,107
483,6/14/12,2012,6,4,19,0,1,1,0.7,0.6515,0.48,0.2537,96
351,6/14/12,2012,6,4,20,0,1,1,0.66,0.6212,0.65,0.2537,84
270,6/14/12,2012,6,4,21,0,1,1,0.64,0.6061,0.65,0.1642,67
196,6/14/12,2012,6,4,22,0,1,2,0.64,0.6061,0.65,0.2239,46
136,6/14/12,2012,6,4,23,0,1,2,0.62,0.6061,0.69,0.1642,36
68,6/15/12,2012,6,5,0,0,1,1,0.6,0.5909,0.73,0.1642,26
42,6/15/12,2012,6,5,1,0,1,1,0.58,0.5455,0.78,0.194,9
15,6/15/12,2012,6,5,2,0,1,1,0.56,0.5303,0.83,0.1045,0
3,6/15/12,2012,6,5,3,0,1,1,0.56,0.5303,0.83,0.1642,2
13,6/15/12,2012,6,5,4,0,1,1,0.56,0.5303,0.83,0.1642,1
31,6/15/12,2012,6,5,5,0,1,1,0.54,0.5152,0.88,0.1045,2
142,6/15/12,2012,6,5,6,0,1,1,0.54,0.5152,0.83,0.1343,9
413,6/15/12,2012,6,5,7,0,1,1,0.56,0.5303,0.83,0.1642,17
609,6/15/12,2012,6,5,8,0,1,1,0.6,0.5909,0.69,0.1642,44
308,6/15/12,2012,6,5,9,0,1,1,0.62,0.6061,0.65,0.1642,58
160,6/15/12,2012,6,5,10,0,1,1,0.64,0.6212,0.57,0.1642,56
180,6/15/12,2012,6,5,11,0,1,1,0.66,0.6212,0.5,0.194,106
292,6/15/12,2012,6,5,12,0,1,1,0.7,0.6364,0.45,0.1642,111
272,6/15/12,2012,6,5,13,0,1,1,0.7,0.6364,0.42,0.2537,121
255,6/15/12,2012,6,5,14,0,1,1,0.72,0.6515,0.39,0.194,121
